Dataset_ID,Category,Obsdimension_Id,Obsdimension_Value,Obsvalue_Value,Source,Last_Updated
101_12,economia,,2016.0,104.5,ISTAT,2025-07-15
101_12,economia,,2017.0,113.6,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,111.3,ISTAT,2025-07-15
101_12,economia,,2012.0,120.8,ISTAT,2025-07-15
101_12,economia,,2013.0,123.4,ISTAT,2025-07-15
101_12,economia,,2014.0,121.1,ISTAT,2025-07-15
101_12,economia,,2015.0,113.3,ISTAT,2025-07-15
101_12,economia,,2016.0,104.5,ISTAT,2025-07-15
101_12,economia,,2017.0,113.6,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,92.6,ISTAT,2025-07-15
101_12,economia,,2017.0,103.4,ISTAT,2025-07-15
101_12,economia,,2018.0,104.7,ISTAT,2025-07-15
101_12,economia,,2019.0,109.0,ISTAT,2025-07-15
101_12,economia,,2020.0,107.3,ISTAT,2025-07-15
101_12,economia,,2021.0,107.4,ISTAT,2025-07-15
101_12,economia,,2022.0,137.1,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,92.6,ISTAT,2025-07-15
101_12,economia,,2017.0,103.4,ISTAT,2025-07-15
101_12,economia,,2018.0,104.7,ISTAT,2025-07-15
101_12,economia,,2019.0,109.0,ISTAT,2025-07-15
101_12,economia,,2020.0,107.3,ISTAT,2025-07-15
101_12,economia,,2021.0,107.4,ISTAT,2025-07-15
101_12,economia,,2022.0,137.1,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-7.4,ISTAT,2025-07-15
101_12,economia,,2017.0,11.7,ISTAT,2025-07-15
101_12,economia,,2018.0,1.3,ISTAT,2025-07-15
101_12,economia,,2019.0,4.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-1.6,ISTAT,2025-07-15
101_12,economia,,2021.0,0.1,ISTAT,2025-07-15
101_12,economia,,2022.0,27.7,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-7.4,ISTAT,2025-07-15
101_12,economia,,2017.0,11.7,ISTAT,2025-07-15
101_12,economia,,2018.0,1.3,ISTAT,2025-07-15
101_12,economia,,2019.0,4.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-1.6,ISTAT,2025-07-15
101_12,economia,,2021.0,0.1,ISTAT,2025-07-15
101_12,economia,,2022.0,27.7,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,110.5,ISTAT,2025-07-15
101_12,economia,,2012.0,118.1,ISTAT,2025-07-15
101_12,economia,,2013.0,120.4,ISTAT,2025-07-15
101_12,economia,,2014.0,117.9,ISTAT,2025-07-15
101_12,economia,,2015.0,112.3,ISTAT,2025-07-15
101_12,economia,,2016.0,108.0,ISTAT,2025-07-15
101_12,economia,,2017.0,116.7,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,110.5,ISTAT,2025-07-15
101_12,economia,,2012.0,118.1,ISTAT,2025-07-15
101_12,economia,,2013.0,120.4,ISTAT,2025-07-15
101_12,economia,,2014.0,117.9,ISTAT,2025-07-15
101_12,economia,,2015.0,112.3,ISTAT,2025-07-15
101_12,economia,,2016.0,108.0,ISTAT,2025-07-15
101_12,economia,,2017.0,116.7,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,95.7,ISTAT,2025-07-15
101_12,economia,,2017.0,105.1,ISTAT,2025-07-15
101_12,economia,,2018.0,103.6,ISTAT,2025-07-15
101_12,economia,,2019.0,105.8,ISTAT,2025-07-15
101_12,economia,,2020.0,103.1,ISTAT,2025-07-15
101_12,economia,,2021.0,106.7,ISTAT,2025-07-15
101_12,economia,,2022.0,133.5,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,95.7,ISTAT,2025-07-15
101_12,economia,,2017.0,105.1,ISTAT,2025-07-15
101_12,economia,,2018.0,103.6,ISTAT,2025-07-15
101_12,economia,,2019.0,105.8,ISTAT,2025-07-15
101_12,economia,,2020.0,103.1,ISTAT,2025-07-15
101_12,economia,,2021.0,106.7,ISTAT,2025-07-15
101_12,economia,,2022.0,133.5,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-4.3,ISTAT,2025-07-15
101_12,economia,,2017.0,9.8,ISTAT,2025-07-15
101_12,economia,,2018.0,-1.4,ISTAT,2025-07-15
101_12,economia,,2019.0,2.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.6,ISTAT,2025-07-15
101_12,economia,,2021.0,3.5,ISTAT,2025-07-15
101_12,economia,,2022.0,25.1,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-4.3,ISTAT,2025-07-15
101_12,economia,,2017.0,9.8,ISTAT,2025-07-15
101_12,economia,,2018.0,-1.4,ISTAT,2025-07-15
101_12,economia,,2019.0,2.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.6,ISTAT,2025-07-15
101_12,economia,,2021.0,3.5,ISTAT,2025-07-15
101_12,economia,,2022.0,25.1,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,106.0,ISTAT,2025-07-15
101_12,economia,,2012.0,113.4,ISTAT,2025-07-15
101_12,economia,,2013.0,112.0,ISTAT,2025-07-15
101_12,economia,,2014.0,110.6,ISTAT,2025-07-15
101_12,economia,,2015.0,110.1,ISTAT,2025-07-15
101_12,economia,,2016.0,109.0,ISTAT,2025-07-15
101_12,economia,,2017.0,111.1,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,106.0,ISTAT,2025-07-15
101_12,economia,,2012.0,113.4,ISTAT,2025-07-15
101_12,economia,,2013.0,112.0,ISTAT,2025-07-15
101_12,economia,,2014.0,110.6,ISTAT,2025-07-15
101_12,economia,,2015.0,110.1,ISTAT,2025-07-15
101_12,economia,,2016.0,109.0,ISTAT,2025-07-15
101_12,economia,,2017.0,111.1,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,98.7,ISTAT,2025-07-15
101_12,economia,,2017.0,100.0,ISTAT,2025-07-15
101_12,economia,,2018.0,101.1,ISTAT,2025-07-15
101_12,economia,,2019.0,100.3,ISTAT,2025-07-15
101_12,economia,,2020.0,97.8,ISTAT,2025-07-15
101_12,economia,,2021.0,101.9,ISTAT,2025-07-15
101_12,economia,,2022.0,122.1,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,98.7,ISTAT,2025-07-15
101_12,economia,,2017.0,100.0,ISTAT,2025-07-15
101_12,economia,,2018.0,101.1,ISTAT,2025-07-15
101_12,economia,,2019.0,100.3,ISTAT,2025-07-15
101_12,economia,,2020.0,97.8,ISTAT,2025-07-15
101_12,economia,,2021.0,101.9,ISTAT,2025-07-15
101_12,economia,,2022.0,122.1,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-1.3,ISTAT,2025-07-15
101_12,economia,,2017.0,1.3,ISTAT,2025-07-15
101_12,economia,,2018.0,1.1,ISTAT,2025-07-15
101_12,economia,,2019.0,-0.8,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.5,ISTAT,2025-07-15
101_12,economia,,2021.0,4.2,ISTAT,2025-07-15
101_12,economia,,2022.0,19.8,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-1.3,ISTAT,2025-07-15
101_12,economia,,2017.0,1.3,ISTAT,2025-07-15
101_12,economia,,2018.0,1.1,ISTAT,2025-07-15
101_12,economia,,2019.0,-0.8,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.5,ISTAT,2025-07-15
101_12,economia,,2021.0,4.2,ISTAT,2025-07-15
101_12,economia,,2022.0,19.8,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,137.7,ISTAT,2025-07-15
101_12,economia,,2012.0,134.7,ISTAT,2025-07-15
101_12,economia,,2013.0,130.7,ISTAT,2025-07-15
101_12,economia,,2014.0,124.1,ISTAT,2025-07-15
101_12,economia,,2015.0,120.4,ISTAT,2025-07-15
101_12,economia,,2016.0,110.1,ISTAT,2025-07-15
101_12,economia,,2017.0,108.8,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,137.7,ISTAT,2025-07-15
101_12,economia,,2012.0,134.7,ISTAT,2025-07-15
101_12,economia,,2013.0,130.7,ISTAT,2025-07-15
101_12,economia,,2014.0,124.1,ISTAT,2025-07-15
101_12,economia,,2015.0,120.4,ISTAT,2025-07-15
101_12,economia,,2016.0,110.1,ISTAT,2025-07-15
101_12,economia,,2017.0,108.8,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,91.2,ISTAT,2025-07-15
101_12,economia,,2017.0,90.8,ISTAT,2025-07-15
101_12,economia,,2018.0,94.3,ISTAT,2025-07-15
101_12,economia,,2019.0,96.1,ISTAT,2025-07-15
101_12,economia,,2020.0,101.4,ISTAT,2025-07-15
101_12,economia,,2021.0,134.6,ISTAT,2025-07-15
101_12,economia,,2022.0,189.8,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,91.2,ISTAT,2025-07-15
101_12,economia,,2017.0,90.8,ISTAT,2025-07-15
101_12,economia,,2018.0,94.3,ISTAT,2025-07-15
101_12,economia,,2019.0,96.1,ISTAT,2025-07-15
101_12,economia,,2020.0,101.4,ISTAT,2025-07-15
101_12,economia,,2021.0,134.6,ISTAT,2025-07-15
101_12,economia,,2022.0,189.8,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-8.8,ISTAT,2025-07-15
101_12,economia,,2017.0,-0.4,ISTAT,2025-07-15
101_12,economia,,2018.0,3.9,ISTAT,2025-07-15
101_12,economia,,2019.0,1.9,ISTAT,2025-07-15
101_12,economia,,2020.0,5.5,ISTAT,2025-07-15
101_12,economia,,2021.0,32.7,ISTAT,2025-07-15
101_12,economia,,2022.0,41.0,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-8.8,ISTAT,2025-07-15
101_12,economia,,2017.0,-0.4,ISTAT,2025-07-15
101_12,economia,,2018.0,3.9,ISTAT,2025-07-15
101_12,economia,,2019.0,1.9,ISTAT,2025-07-15
101_12,economia,,2020.0,5.5,ISTAT,2025-07-15
101_12,economia,,2021.0,32.7,ISTAT,2025-07-15
101_12,economia,,2022.0,41.0,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,108.7,ISTAT,2025-07-15
101_12,economia,,2012.0,114.5,ISTAT,2025-07-15
101_12,economia,,2013.0,120.6,ISTAT,2025-07-15
101_12,economia,,2014.0,113.7,ISTAT,2025-07-15
101_12,economia,,2015.0,116.6,ISTAT,2025-07-15
101_12,economia,,2016.0,112.8,ISTAT,2025-07-15
101_12,economia,,2017.0,120.1,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,108.7,ISTAT,2025-07-15
101_12,economia,,2012.0,114.5,ISTAT,2025-07-15
101_12,economia,,2013.0,120.6,ISTAT,2025-07-15
101_12,economia,,2014.0,113.7,ISTAT,2025-07-15
101_12,economia,,2015.0,116.6,ISTAT,2025-07-15
101_12,economia,,2016.0,112.8,ISTAT,2025-07-15
101_12,economia,,2017.0,120.1,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,97.9,ISTAT,2025-07-15
101_12,economia,,2017.0,105.0,ISTAT,2025-07-15
101_12,economia,,2018.0,107.5,ISTAT,2025-07-15
101_12,economia,,2019.0,108.2,ISTAT,2025-07-15
101_12,economia,,2020.0,111.5,ISTAT,2025-07-15
101_12,economia,,2021.0,124.7,ISTAT,2025-07-15
101_12,economia,,2022.0,147.2,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,97.9,ISTAT,2025-07-15
101_12,economia,,2017.0,105.0,ISTAT,2025-07-15
101_12,economia,,2018.0,107.5,ISTAT,2025-07-15
101_12,economia,,2019.0,108.2,ISTAT,2025-07-15
101_12,economia,,2020.0,111.5,ISTAT,2025-07-15
101_12,economia,,2021.0,124.7,ISTAT,2025-07-15
101_12,economia,,2022.0,147.2,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-2.1,ISTAT,2025-07-15
101_12,economia,,2017.0,7.3,ISTAT,2025-07-15
101_12,economia,,2018.0,2.4,ISTAT,2025-07-15
101_12,economia,,2019.0,0.7,ISTAT,2025-07-15
101_12,economia,,2020.0,3.0,ISTAT,2025-07-15
101_12,economia,,2021.0,11.8,ISTAT,2025-07-15
101_12,economia,,2022.0,18.0,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-2.1,ISTAT,2025-07-15
101_12,economia,,2017.0,7.3,ISTAT,2025-07-15
101_12,economia,,2018.0,2.4,ISTAT,2025-07-15
101_12,economia,,2019.0,0.7,ISTAT,2025-07-15
101_12,economia,,2020.0,3.0,ISTAT,2025-07-15
101_12,economia,,2021.0,11.8,ISTAT,2025-07-15
101_12,economia,,2022.0,18.0,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,119.9,ISTAT,2025-07-15
101_12,economia,,2012.0,123.2,ISTAT,2025-07-15
101_12,economia,,2013.0,130.1,ISTAT,2025-07-15
101_12,economia,,2014.0,123.0,ISTAT,2025-07-15
101_12,economia,,2015.0,122.8,ISTAT,2025-07-15
101_12,economia,,2016.0,117.1,ISTAT,2025-07-15
101_12,economia,,2017.0,124.0,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,119.9,ISTAT,2025-07-15
101_12,economia,,2012.0,123.2,ISTAT,2025-07-15
101_12,economia,,2013.0,130.1,ISTAT,2025-07-15
101_12,economia,,2014.0,123.0,ISTAT,2025-07-15
101_12,economia,,2015.0,122.8,ISTAT,2025-07-15
101_12,economia,,2016.0,117.1,ISTAT,2025-07-15
101_12,economia,,2017.0,124.0,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,96.3,ISTAT,2025-07-15
101_12,economia,,2017.0,101.6,ISTAT,2025-07-15
101_12,economia,,2018.0,106.1,ISTAT,2025-07-15
101_12,economia,,2019.0,104.0,ISTAT,2025-07-15
101_12,economia,,2020.0,104.9,ISTAT,2025-07-15
101_12,economia,,2021.0,125.1,ISTAT,2025-07-15
101_12,economia,,2022.0,161.8,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,96.3,ISTAT,2025-07-15
101_12,economia,,2017.0,101.6,ISTAT,2025-07-15
101_12,economia,,2018.0,106.1,ISTAT,2025-07-15
101_12,economia,,2019.0,104.0,ISTAT,2025-07-15
101_12,economia,,2020.0,104.9,ISTAT,2025-07-15
101_12,economia,,2021.0,125.1,ISTAT,2025-07-15
101_12,economia,,2022.0,161.8,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-3.7,ISTAT,2025-07-15
101_12,economia,,2017.0,5.5,ISTAT,2025-07-15
101_12,economia,,2018.0,4.4,ISTAT,2025-07-15
101_12,economia,,2019.0,-2.0,ISTAT,2025-07-15
101_12,economia,,2020.0,0.9,ISTAT,2025-07-15
101_12,economia,,2021.0,19.3,ISTAT,2025-07-15
101_12,economia,,2022.0,29.3,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-3.7,ISTAT,2025-07-15
101_12,economia,,2017.0,5.5,ISTAT,2025-07-15
101_12,economia,,2018.0,4.4,ISTAT,2025-07-15
101_12,economia,,2019.0,-2.0,ISTAT,2025-07-15
101_12,economia,,2020.0,0.9,ISTAT,2025-07-15
101_12,economia,,2021.0,19.3,ISTAT,2025-07-15
101_12,economia,,2022.0,29.3,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,103.2,ISTAT,2025-07-15
101_12,economia,,2012.0,107.2,ISTAT,2025-07-15
101_12,economia,,2013.0,117.2,ISTAT,2025-07-15
101_12,economia,,2014.0,109.8,ISTAT,2025-07-15
101_12,economia,,2015.0,85.6,ISTAT,2025-07-15
101_12,economia,,2016.0,86.2,ISTAT,2025-07-15
101_12,economia,,2017.0,95.8,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,103.2,ISTAT,2025-07-15
101_12,economia,,2012.0,107.2,ISTAT,2025-07-15
101_12,economia,,2013.0,117.2,ISTAT,2025-07-15
101_12,economia,,2014.0,109.8,ISTAT,2025-07-15
101_12,economia,,2015.0,85.6,ISTAT,2025-07-15
101_12,economia,,2016.0,86.2,ISTAT,2025-07-15
101_12,economia,,2017.0,95.8,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,101.7,ISTAT,2025-07-15
101_12,economia,,2017.0,112.1,ISTAT,2025-07-15
101_12,economia,,2018.0,135.2,ISTAT,2025-07-15
101_12,economia,,2019.0,125.6,ISTAT,2025-07-15
101_12,economia,,2020.0,121.9,ISTAT,2025-07-15
101_12,economia,,2021.0,143.8,ISTAT,2025-07-15
101_12,economia,,2022.0,202.9,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,101.7,ISTAT,2025-07-15
101_12,economia,,2017.0,112.1,ISTAT,2025-07-15
101_12,economia,,2018.0,135.2,ISTAT,2025-07-15
101_12,economia,,2019.0,125.6,ISTAT,2025-07-15
101_12,economia,,2020.0,121.9,ISTAT,2025-07-15
101_12,economia,,2021.0,143.8,ISTAT,2025-07-15
101_12,economia,,2022.0,202.9,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,1.7,ISTAT,2025-07-15
101_12,economia,,2017.0,10.2,ISTAT,2025-07-15
101_12,economia,,2018.0,20.6,ISTAT,2025-07-15
101_12,economia,,2019.0,-7.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.9,ISTAT,2025-07-15
101_12,economia,,2021.0,18.0,ISTAT,2025-07-15
101_12,economia,,2022.0,41.1,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,1.7,ISTAT,2025-07-15
101_12,economia,,2017.0,10.2,ISTAT,2025-07-15
101_12,economia,,2018.0,20.6,ISTAT,2025-07-15
101_12,economia,,2019.0,-7.1,ISTAT,2025-07-15
101_12,economia,,2020.0,-2.9,ISTAT,2025-07-15
101_12,economia,,2021.0,18.0,ISTAT,2025-07-15
101_12,economia,,2022.0,41.1,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,104.5,ISTAT,2025-07-15
101_12,economia,,2012.0,109.4,ISTAT,2025-07-15
101_12,economia,,2013.0,114.8,ISTAT,2025-07-15
101_12,economia,,2014.0,108.2,ISTAT,2025-07-15
101_12,economia,,2015.0,117.9,ISTAT,2025-07-15
101_12,economia,,2016.0,109.3,ISTAT,2025-07-15
101_12,economia,,2017.0,120.7,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,104.5,ISTAT,2025-07-15
101_12,economia,,2012.0,109.4,ISTAT,2025-07-15
101_12,economia,,2013.0,114.8,ISTAT,2025-07-15
101_12,economia,,2014.0,108.2,ISTAT,2025-07-15
101_12,economia,,2015.0,117.9,ISTAT,2025-07-15
101_12,economia,,2016.0,109.3,ISTAT,2025-07-15
101_12,economia,,2017.0,120.7,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,94.3,ISTAT,2025-07-15
101_12,economia,,2017.0,109.9,ISTAT,2025-07-15
101_12,economia,,2018.0,103.0,ISTAT,2025-07-15
101_12,economia,,2019.0,113.3,ISTAT,2025-07-15
101_12,economia,,2020.0,114.9,ISTAT,2025-07-15
101_12,economia,,2021.0,116.6,ISTAT,2025-07-15
101_12,economia,,2022.0,136.8,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,94.3,ISTAT,2025-07-15
101_12,economia,,2017.0,109.9,ISTAT,2025-07-15
101_12,economia,,2018.0,103.0,ISTAT,2025-07-15
101_12,economia,,2019.0,113.3,ISTAT,2025-07-15
101_12,economia,,2020.0,114.9,ISTAT,2025-07-15
101_12,economia,,2021.0,116.6,ISTAT,2025-07-15
101_12,economia,,2022.0,136.8,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-5.7,ISTAT,2025-07-15
101_12,economia,,2017.0,16.5,ISTAT,2025-07-15
101_12,economia,,2018.0,-6.3,ISTAT,2025-07-15
101_12,economia,,2019.0,10.0,ISTAT,2025-07-15
101_12,economia,,2020.0,1.4,ISTAT,2025-07-15
101_12,economia,,2021.0,1.5,ISTAT,2025-07-15
101_12,economia,,2022.0,17.3,ISTAT,2025-07-15
101_12,economia,,2015.0,,ISTAT,2025-07-15
101_12,economia,,2016.0,-5.7,ISTAT,2025-07-15
101_12,economia,,2017.0,16.5,ISTAT,2025-07-15
101_12,economia,,2018.0,-6.3,ISTAT,2025-07-15
101_12,economia,,2019.0,10.0,ISTAT,2025-07-15
101_12,economia,,2020.0,1.4,ISTAT,2025-07-15
101_12,economia,,2021.0,1.5,ISTAT,2025-07-15
101_12,economia,,2022.0,17.3,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,96.4,ISTAT,2025-07-15
101_12,economia,,2012.0,109.4,ISTAT,2025-07-15
101_12,economia,,2013.0,117.3,ISTAT,2025-07-15
101_12,economia,,2014.0,109.4,ISTAT,2025-07-15
101_12,economia,,2015.0,112.1,ISTAT,2025-07-15
101_12,economia,,2016.0,115.2,ISTAT,2025-07-15
101_12,economia,,2017.0,120.5,ISTAT,2025-07-15
101_12,economia,,2010.0,100.0,ISTAT,2025-07-15
101_12,economia,,2011.0,96.4,ISTAT,2025-07-15
101_12,economia,,2012.0,109.4,ISTAT,2025-07-15
101_12,economia,,2013.0,117.3,ISTAT,2025-07-15
101_12,economia,,2014.0,109.4,ISTAT,2025-07-15
101_12,economia,,2015.0,112.1,ISTAT,2025-07-15
101_12,economia,,2016.0,115.2,ISTAT,2025-07-15
101_12,economia,,2017.0,120.5,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,104.3,ISTAT,2025-07-15
101_12,economia,,2017.0,106.2,ISTAT,2025-07-15
101_12,economia,,2018.0,116.2,ISTAT,2025-07-15
101_12,economia,,2019.0,110.4,ISTAT,2025-07-15
101_12,economia,,2020.0,119.7,ISTAT,2025-07-15
101_12,economia,,2021.0,134.0,ISTAT,2025-07-15
101_12,economia,,2022.0,132.6,ISTAT,2025-07-15
101_12,economia,,2015.0,100.0,ISTAT,2025-07-15
101_12,economia,,2016.0,104.3,ISTAT,2025-07-15
101_12,economia,,2017.0,106.2,ISTAT,2025-07-15
101_12,economia,,2018.0,116.2,ISTAT,2025-07-15
101_12,economia,,2019.0,110.4,ISTAT,2025-07-15
101_12,economia,,2020.0,119.7,ISTAT,2025-07-15
101_12,economia,,2021.0,134.0,ISTAT,2025-07-15
