Dataset_ID,Category,Obsdimension_Id,Obsdimension_Value,Obsvalue_Value,Source,Last_Updated
56_1045,territorio,,2017,6935,ISTAT,2025-07-15
56_1045,territorio,,2015,6112,ISTAT,2025-07-15
56_1045,territorio,,2016,6516,ISTAT,2025-07-15
56_1045,territorio,,2017,6935,ISTAT,2025-07-15
56_1045,territorio,,2015,235,ISTAT,2025-07-15
56_1045,territorio,,2016,236,ISTAT,2025-07-15
56_1045,territorio,,2017,219,ISTAT,2025-07-15
56_1045,territorio,,2015,235,ISTAT,2025-07-15
56_1045,territorio,,2016,236,ISTAT,2025-07-15
56_1045,territorio,,2017,219,ISTAT,2025-07-15
56_1045,territorio,,2015,442,ISTAT,2025-07-15
56_1045,territorio,,2016,456,ISTAT,2025-07-15
56_1045,territorio,,2017,487,ISTAT,2025-07-15
56_1045,territorio,,2015,442,ISTAT,2025-07-15
56_1045,territorio,,2016,456,ISTAT,2025-07-15
56_1045,territorio,,2017,487,ISTAT,2025-07-15
56_1045,territorio,,2015,392,ISTAT,2025-07-15
56_1045,territorio,,2016,440,ISTAT,2025-07-15
56_1045,territorio,,2017,526,ISTAT,2025-07-15
56_1045,territorio,,2015,392,ISTAT,2025-07-15
56_1045,territorio,,2016,440,ISTAT,2025-07-15
56_1045,territorio,,2017,526,ISTAT,2025-07-15
56_1045,territorio,,2015,165,ISTAT,2025-07-15
56_1045,territorio,,2016,170,ISTAT,2025-07-15
56_1045,territorio,,2017,182,ISTAT,2025-07-15
56_1045,territorio,,2015,165,ISTAT,2025-07-15
56_1045,territorio,,2016,170,ISTAT,2025-07-15
56_1045,territorio,,2017,182,ISTAT,2025-07-15
56_1045,territorio,,2015,1618,ISTAT,2025-07-15
56_1045,territorio,,2016,1610,ISTAT,2025-07-15
56_1045,territorio,,2017,1649,ISTAT,2025-07-15
56_1045,territorio,,2015,1618,ISTAT,2025-07-15
56_1045,territorio,,2016,1610,ISTAT,2025-07-15
56_1045,territorio,,2017,1649,ISTAT,2025-07-15
56_1045,territorio,,2015,1127,ISTAT,2025-07-15
56_1045,territorio,,2016,1262,ISTAT,2025-07-15
56_1045,territorio,,2017,1438,ISTAT,2025-07-15
56_1045,territorio,,2015,1127,ISTAT,2025-07-15
56_1045,territorio,,2016,1262,ISTAT,2025-07-15
56_1045,territorio,,2017,1438,ISTAT,2025-07-15
56_1045,territorio,,2015,480,ISTAT,2025-07-15
56_1045,territorio,,2016,517,ISTAT,2025-07-15
56_1045,territorio,,2017,548,ISTAT,2025-07-15
56_1045,territorio,,2015,480,ISTAT,2025-07-15
56_1045,territorio,,2016,517,ISTAT,2025-07-15
56_1045,territorio,,2017,548,ISTAT,2025-07-15
56_1045,territorio,,2015,2383,ISTAT,2025-07-15
56_1045,territorio,,2016,2625,ISTAT,2025-07-15
56_1045,territorio,,2017,2752,ISTAT,2025-07-15
56_1045,territorio,,2015,2383,ISTAT,2025-07-15
56_1045,territorio,,2016,2625,ISTAT,2025-07-15
56_1045,territorio,,2017,2752,ISTAT,2025-07-15
56_1045,territorio,,2015,875,ISTAT,2025-07-15
56_1045,territorio,,2016,912,ISTAT,2025-07-15
56_1045,territorio,,2017,943,ISTAT,2025-07-15
56_1045,territorio,,2015,875,ISTAT,2025-07-15
56_1045,territorio,,2016,912,ISTAT,2025-07-15
56_1045,territorio,,2017,943,ISTAT,2025-07-15
56_1045,territorio,,2015,475,ISTAT,2025-07-15
56_1045,territorio,,2016,560,ISTAT,2025-07-15
56_1045,territorio,,2017,648,ISTAT,2025-07-15
56_1045,territorio,,2015,475,ISTAT,2025-07-15
56_1045,territorio,,2016,560,ISTAT,2025-07-15
56_1045,territorio,,2017,648,ISTAT,2025-07-15
56_1045,territorio,,2015,474,ISTAT,2025-07-15
56_1045,territorio,,2016,547,ISTAT,2025-07-15
56_1045,territorio,,2017,641,ISTAT,2025-07-15
56_1045,territorio,,2015,474,ISTAT,2025-07-15
56_1045,territorio,,2016,547,ISTAT,2025-07-15
56_1045,territorio,,2017,641,ISTAT,2025-07-15
56_1045,territorio,,2015,536,ISTAT,2025-07-15
56_1045,territorio,,2016,554,ISTAT,2025-07-15
56_1045,territorio,,2017,648,ISTAT,2025-07-15
56_1045,territorio,,2015,536,ISTAT,2025-07-15
56_1045,territorio,,2016,554,ISTAT,2025-07-15
56_1045,territorio,,2017,648,ISTAT,2025-07-15
56_1045,territorio,,2015,2491,ISTAT,2025-07-15
56_1045,territorio,,2016,2737,ISTAT,2025-07-15
56_1045,territorio,,2017,2747,ISTAT,2025-07-15
56_1045,territorio,,2015,2491,ISTAT,2025-07-15
56_1045,territorio,,2016,2737,ISTAT,2025-07-15
56_1045,territorio,,2017,2747,ISTAT,2025-07-15
56_1045,territorio,,2015,460,ISTAT,2025-07-15
56_1045,territorio,,2016,526,ISTAT,2025-07-15
56_1045,territorio,,2017,574,ISTAT,2025-07-15
56_1045,territorio,,2015,460,ISTAT,2025-07-15
56_1045,territorio,,2016,526,ISTAT,2025-07-15
56_1045,territorio,,2017,574,ISTAT,2025-07-15
56_1045,territorio,,2015,397,ISTAT,2025-07-15
56_1045,territorio,,2016,376,ISTAT,2025-07-15
56_1045,territorio,,2017,361,ISTAT,2025-07-15
56_1045,territorio,,2015,397,ISTAT,2025-07-15
56_1045,territorio,,2016,376,ISTAT,2025-07-15
56_1045,territorio,,2017,361,ISTAT,2025-07-15
56_1045,territorio,,2015,263,ISTAT,2025-07-15
56_1045,territorio,,2016,256,ISTAT,2025-07-15
56_1045,territorio,,2017,243,ISTAT,2025-07-15
56_1045,territorio,,2015,263,ISTAT,2025-07-15
56_1045,territorio,,2016,256,ISTAT,2025-07-15
56_1045,territorio,,2017,243,ISTAT,2025-07-15
56_1045,territorio,,2015,670,ISTAT,2025-07-15
56_1045,territorio,,2016,740,ISTAT,2025-07-15
56_1045,territorio,,2017,896,ISTAT,2025-07-15
56_1045,territorio,,2015,670,ISTAT,2025-07-15
56_1045,territorio,,2016,740,ISTAT,2025-07-15
56_1045,territorio,,2017,896,ISTAT,2025-07-15
56_1045,territorio,,2016,2,ISTAT,2025-07-15
56_1045,territorio,,2017,2,ISTAT,2025-07-15
56_1045,territorio,,2016,2,ISTAT,2025-07-15
56_1045,territorio,,2017,2,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,47,ISTAT,2025-07-15
56_1045,territorio,,2016,21,ISTAT,2025-07-15
56_1045,territorio,,2017,18,ISTAT,2025-07-15
56_1045,territorio,,2015,47,ISTAT,2025-07-15
56_1045,territorio,,2016,21,ISTAT,2025-07-15
56_1045,territorio,,2017,18,ISTAT,2025-07-15
56_1045,territorio,,2015,1289,ISTAT,2025-07-15
56_1045,territorio,,2016,1312,ISTAT,2025-07-15
56_1045,territorio,,2017,1352,ISTAT,2025-07-15
56_1045,territorio,,2015,1289,ISTAT,2025-07-15
56_1045,territorio,,2016,1312,ISTAT,2025-07-15
56_1045,territorio,,2017,1352,ISTAT,2025-07-15
56_1045,territorio,,2015,105,ISTAT,2025-07-15
56_1045,territorio,,2016,108,ISTAT,2025-07-15
56_1045,territorio,,2017,111,ISTAT,2025-07-15
56_1045,territorio,,2015,105,ISTAT,2025-07-15
56_1045,territorio,,2016,108,ISTAT,2025-07-15
56_1045,territorio,,2017,111,ISTAT,2025-07-15
56_1045,territorio,,2015,2523,ISTAT,2025-07-15
56_1045,territorio,,2016,2711,ISTAT,2025-07-15
56_1045,territorio,,2017,2860,ISTAT,2025-07-15
56_1045,territorio,,2015,2523,ISTAT,2025-07-15
56_1045,territorio,,2016,2711,ISTAT,2025-07-15
56_1045,territorio,,2017,2860,ISTAT,2025-07-15
56_1045,territorio,,2015,195,ISTAT,2025-07-15
56_1045,territorio,,2016,186,ISTAT,2025-07-15
56_1045,territorio,,2017,181,ISTAT,2025-07-15
56_1045,territorio,,2015,195,ISTAT,2025-07-15
56_1045,territorio,,2016,186,ISTAT,2025-07-15
56_1045,territorio,,2017,181,ISTAT,2025-07-15
56_1045,territorio,,2015,834,ISTAT,2025-07-15
56_1045,territorio,,2016,856,ISTAT,2025-07-15
56_1045,territorio,,2017,904,ISTAT,2025-07-15
56_1045,territorio,,2015,834,ISTAT,2025-07-15
56_1045,territorio,,2016,856,ISTAT,2025-07-15
56_1045,territorio,,2017,904,ISTAT,2025-07-15
56_1045,territorio,,2015,5351,ISTAT,2025-07-15
56_1045,territorio,,2016,5716,ISTAT,2025-07-15
56_1045,territorio,,2017,5994,ISTAT,2025-07-15
56_1045,territorio,,2015,5351,ISTAT,2025-07-15
56_1045,territorio,,2016,5716,ISTAT,2025-07-15
56_1045,territorio,,2017,5994,ISTAT,2025-07-15
56_1045,territorio,,2015,401,ISTAT,2025-07-15
56_1045,territorio,,2016,405,ISTAT,2025-07-15
56_1045,territorio,,2017,393,ISTAT,2025-07-15
56_1045,territorio,,2015,401,ISTAT,2025-07-15
56_1045,territorio,,2016,405,ISTAT,2025-07-15
56_1045,territorio,,2017,393,ISTAT,2025-07-15
56_1045,territorio,,2015,6,ISTAT,2025-07-15
56_1045,territorio,,2016,22,ISTAT,2025-07-15
56_1045,territorio,,2017,2,ISTAT,2025-07-15
56_1045,territorio,,2015,6,ISTAT,2025-07-15
56_1045,territorio,,2016,22,ISTAT,2025-07-15
56_1045,territorio,,2017,2,ISTAT,2025-07-15
56_1045,territorio,,2015,3398,ISTAT,2025-07-15
56_1045,territorio,,2016,3515,ISTAT,2025-07-15
56_1045,territorio,,2017,3683,ISTAT,2025-07-15
56_1045,territorio,,2015,3398,ISTAT,2025-07-15
56_1045,territorio,,2016,3515,ISTAT,2025-07-15
56_1045,territorio,,2017,3683,ISTAT,2025-07-15
56_1045,territorio,,2015,10,ISTAT,2025-07-15
56_1045,territorio,,2016,7,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,10,ISTAT,2025-07-15
56_1045,territorio,,2016,7,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,2289,ISTAT,2025-07-15
56_1045,territorio,,2016,2431,ISTAT,2025-07-15
56_1045,territorio,,2017,2565,ISTAT,2025-07-15
56_1045,territorio,,2015,2289,ISTAT,2025-07-15
56_1045,territorio,,2016,2431,ISTAT,2025-07-15
56_1045,territorio,,2017,2565,ISTAT,2025-07-15
56_1045,territorio,,2016,30,ISTAT,2025-07-15
56_1045,territorio,,2017,19,ISTAT,2025-07-15
56_1045,territorio,,2016,30,ISTAT,2025-07-15
56_1045,territorio,,2017,19,ISTAT,2025-07-15
56_1045,territorio,,2015,790,ISTAT,2025-07-15
56_1045,territorio,,2016,797,ISTAT,2025-07-15
56_1045,territorio,,2017,830,ISTAT,2025-07-15
56_1045,territorio,,2015,790,ISTAT,2025-07-15
56_1045,territorio,,2016,797,ISTAT,2025-07-15
56_1045,territorio,,2017,830,ISTAT,2025-07-15
56_1045,territorio,,2015,1,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,1,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,2670,ISTAT,2025-07-15
56_1045,territorio,,2016,2691,ISTAT,2025-07-15
56_1045,territorio,,2017,2760,ISTAT,2025-07-15
56_1045,territorio,,2015,2670,ISTAT,2025-07-15
56_1045,territorio,,2016,2691,ISTAT,2025-07-15
56_1045,territorio,,2017,2760,ISTAT,2025-07-15
56_1045,territorio,,2015,497,ISTAT,2025-07-15
56_1045,territorio,,2016,632,ISTAT,2025-07-15
56_1045,territorio,,2017,707,ISTAT,2025-07-15
56_1045,territorio,,2015,497,ISTAT,2025-07-15
56_1045,territorio,,2016,632,ISTAT,2025-07-15
56_1045,territorio,,2017,707,ISTAT,2025-07-15
56_1045,territorio,,2015,128,ISTAT,2025-07-15
56_1045,territorio,,2016,93,ISTAT,2025-07-15
56_1045,territorio,,2017,59,ISTAT,2025-07-15
56_1045,territorio,,2015,128,ISTAT,2025-07-15
56_1045,territorio,,2016,93,ISTAT,2025-07-15
56_1045,territorio,,2017,59,ISTAT,2025-07-15
56_1045,territorio,,2015,669,ISTAT,2025-07-15
56_1045,territorio,,2016,638,ISTAT,2025-07-15
56_1045,territorio,,2017,609,ISTAT,2025-07-15
56_1045,territorio,,2015,669,ISTAT,2025-07-15
56_1045,territorio,,2016,638,ISTAT,2025-07-15
56_1045,territorio,,2017,609,ISTAT,2025-07-15
56_1045,territorio,,2015,455,ISTAT,2025-07-15
56_1045,territorio,,2016,437,ISTAT,2025-07-15
56_1045,territorio,,2017,451,ISTAT,2025-07-15
56_1045,territorio,,2015,455,ISTAT,2025-07-15
56_1045,territorio,,2016,437,ISTAT,2025-07-15
56_1045,territorio,,2017,451,ISTAT,2025-07-15
56_1045,territorio,,2015,3,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,3,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2016,5,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2016,5,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,1027,ISTAT,2025-07-15
56_1045,territorio,,2016,1070,ISTAT,2025-07-15
56_1045,territorio,,2017,1111,ISTAT,2025-07-15
56_1045,territorio,,2015,1027,ISTAT,2025-07-15
56_1045,territorio,,2016,1070,ISTAT,2025-07-15
56_1045,territorio,,2017,1111,ISTAT,2025-07-15
56_1045,territorio,,2015,719,ISTAT,2025-07-15
56_1045,territorio,,2016,730,ISTAT,2025-07-15
56_1045,territorio,,2017,771,ISTAT,2025-07-15
56_1045,territorio,,2015,719,ISTAT,2025-07-15
56_1045,territorio,,2016,730,ISTAT,2025-07-15
56_1045,territorio,,2017,771,ISTAT,2025-07-15
56_1045,territorio,,2015,646,ISTAT,2025-07-15
56_1045,territorio,,2016,695,ISTAT,2025-07-15
56_1045,territorio,,2017,684,ISTAT,2025-07-15
56_1045,territorio,,2015,646,ISTAT,2025-07-15
56_1045,territorio,,2016,695,ISTAT,2025-07-15
56_1045,territorio,,2017,684,ISTAT,2025-07-15
56_1045,territorio,,2015,1297,ISTAT,2025-07-15
56_1045,territorio,,2016,1345,ISTAT,2025-07-15
56_1045,territorio,,2017,1362,ISTAT,2025-07-15
56_1045,territorio,,2015,1297,ISTAT,2025-07-15
56_1045,territorio,,2016,1345,ISTAT,2025-07-15
56_1045,territorio,,2017,1362,ISTAT,2025-07-15
56_1045,territorio,,2015,12,ISTAT,2025-07-15
56_1045,territorio,,2016,6,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,12,ISTAT,2025-07-15
56_1045,territorio,,2016,6,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,955,ISTAT,2025-07-15
56_1045,territorio,,2016,995,ISTAT,2025-07-15
56_1045,territorio,,2017,1020,ISTAT,2025-07-15
56_1045,territorio,,2015,955,ISTAT,2025-07-15
56_1045,territorio,,2016,995,ISTAT,2025-07-15
56_1045,territorio,,2017,1020,ISTAT,2025-07-15
56_1045,territorio,,2015,70,ISTAT,2025-07-15
56_1045,territorio,,2016,122,ISTAT,2025-07-15
56_1045,territorio,,2017,198,ISTAT,2025-07-15
56_1045,territorio,,2015,70,ISTAT,2025-07-15
56_1045,territorio,,2016,122,ISTAT,2025-07-15
56_1045,territorio,,2017,198,ISTAT,2025-07-15
56_1045,territorio,,2015,10,ISTAT,2025-07-15
56_1045,territorio,,2016,6,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,10,ISTAT,2025-07-15
56_1045,territorio,,2016,6,ISTAT,2025-07-15
56_1045,territorio,,2017,5,ISTAT,2025-07-15
56_1045,territorio,,2015,233,ISTAT,2025-07-15
56_1045,territorio,,2016,271,ISTAT,2025-07-15
56_1045,territorio,,2017,313,ISTAT,2025-07-15
56_1045,territorio,,2015,233,ISTAT,2025-07-15
56_1045,territorio,,2016,271,ISTAT,2025-07-15
56_1045,territorio,,2017,313,ISTAT,2025-07-15
56_1045,territorio,,2015,2,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,2,ISTAT,2025-07-15
56_1045,territorio,,2016,1,ISTAT,2025-07-15
56_1045,territorio,,2017,1,ISTAT,2025-07-15
56_1045,territorio,,2015,5,ISTAT,2025-07-15
56_1045,territorio,,2016,5,ISTAT,2025-07-15
56_1045,territorio,,2017,4,ISTAT,2025-07-15
56_1045,territorio,,2015,5,ISTAT,2025-07-15
56_1045,territorio,,2016,5,ISTAT,2025-07-15
56_1045,territorio,,2017,4,ISTAT,2025-07-15
56_1045,territorio,,2015,5534,ISTAT,2025-07-15
56_1045,territorio,,2016,5292,ISTAT,2025-07-15
56_1045,territorio,,2017,5133,ISTAT,2025-07-15
56_1045,territorio,,2015,5534,ISTAT,2025-07-15
56_1045,territorio,,2016,5292,ISTAT,2025-07-15
56_1045,territorio,,2017,5133,ISTAT,2025-07-15
56_1045,territorio,,2016,38,ISTAT,2025-07-15
56_1045,territorio,,2016,38,ISTAT,2025-07-15
56_1045,territorio,,2015,149,ISTAT,2025-07-15
56_1045,territorio,,2016,90,ISTAT,2025-07-15
56_1045,territorio,,2017,55,ISTAT,2025-07-15
56_1045,territorio,,2015,149,ISTAT,2025-07-15
56_1045,territorio,,2016,90,ISTAT,2025-07-15
56_1045,territorio,,2017,55,ISTAT,2025-07-15
56_1045,territorio,,2015,225,ISTAT,2025-07-15
56_1045,territorio,,2016,194,ISTAT,2025-07-15
56_1045,territorio,,2017,186,ISTAT,2025-07-15
56_1045,territorio,,2015,225,ISTAT,2025-07-15
56_1045,territorio,,2016,194,ISTAT,2025-07-15
56_1045,territorio,,2017,186,ISTAT,2025-07-15
56_1045,territorio,,2015,824,ISTAT,2025-07-15
56_1045,territorio,,2016,742,ISTAT,2025-07-15
56_1045,territorio,,2017,710,ISTAT,2025-07-15
56_1045,territorio,,2015,824,ISTAT,2025-07-15
56_1045,territorio,,2016,742,ISTAT,2025-07-15
56_1045,territorio,,2017,710,ISTAT,2025-07-15
56_1045,territorio,,2015,287,ISTAT,2025-07-15
56_1045,territorio,,2016,260,ISTAT,2025-07-15
56_1045,territorio,,2017,248,ISTAT,2025-07-15
56_1045,territorio,,2015,287,ISTAT,2025-07-15
56_1045,territorio,,2016,260,ISTAT,2025-07-15
56_1045,territorio,,2017,248,ISTAT,2025-07-15
56_1045,territorio,,2015,2261,ISTAT,2025-07-15
56_1045,territorio,,2016,2242,ISTAT,2025-07-15
56_1045,territorio,,2017,2133,ISTAT,2025-07-15
56_1045,territorio,,2015,2261,ISTAT,2025-07-15
56_1045,territorio,,2016,2242,ISTAT,2025-07-15
56_1045,territorio,,2017,2133,ISTAT,2025-07-15
56_1045,territorio,,2015,325,ISTAT,2025-07-15
56_1045,territorio,,2016,283,ISTAT,2025-07-15
56_1045,territorio,,2017,242,ISTAT,2025-07-15
56_1045,territorio,,2015,325,ISTAT,2025-07-15
56_1045,territorio,,2016,283,ISTAT,2025-07-15
56_1045,territorio,,2017,242,ISTAT,2025-07-15
56_1045,territorio,,2015,191,ISTAT,2025-07-15
56_1045,territorio,,2016,256,ISTAT,2025-07-15
56_1045,territorio,,2017,249,ISTAT,2025-07-15
56_1045,territorio,,2015,191,ISTAT,2025-07-15
56_1045,territorio,,2016,256,ISTAT,2025-07-15
56_1045,territorio,,2017,249,ISTAT,2025-07-15
56_1045,territorio,,2015,872,ISTAT,2025-07-15
56_1045,territorio,,2016,750,ISTAT,2025-07-15
56_1045,territorio,,2017,633,ISTAT,2025-07-15
56_1045,territorio,,2015,872,ISTAT,2025-07-15
56_1045,territorio,,2016,750,ISTAT,2025-07-15
56_1045,territorio,,2017,633,ISTAT,2025-07-15
56_1045,territorio,,2015,1152,ISTAT,2025-07-15
56_1045,territorio,,2016,1059,ISTAT,2025-07-15
56_1045,territorio,,2017,1126,ISTAT,2025-07-15
56_1045,territorio,,2015,1152,ISTAT,2025-07-15
56_1045,territorio,,2016,1059,ISTAT,2025-07-15
56_1045,territorio,,2017,1126,ISTAT,2025-07-15
56_1045,territorio,,2015,14452,ISTAT,2025-07-15
56_1045,territorio,,2016,14352,ISTAT,2025-07-15
56_1045,territorio,,2017,14136,ISTAT,2025-07-15
56_1045,territorio,,2015,14452,ISTAT,2025-07-15
56_1045,territorio,,2016,14352,ISTAT,2025-07-15
56_1045,territorio,,2017,14136,ISTAT,2025-07-15
56_1045,territorio,,2015,1233,ISTAT,2025-07-15
56_1045,territorio,,2016,1250,ISTAT,2025-07-15
56_1045,territorio,,2017,1321,ISTAT,2025-07-15
56_1045,territorio,,2015,1233,ISTAT,2025-07-15
56_1045,territorio,,2016,1250,ISTAT,2025-07-15
56_1045,territorio,,2017,1321,ISTAT,2025-07-15
56_1045,territorio,,2015,1823,ISTAT,2025-07-15
56_1045,territorio,,2016,1767,ISTAT,2025-07-15
56_1045,territorio,,2017,1703,ISTAT,2025-07-15
56_1045,territorio,,2015,1823,ISTAT,2025-07-15
56_1045,territorio,,2016,1767,ISTAT,2025-07-15
56_1045,territorio,,2017,1703,ISTAT,2025-07-15
56_1045,territorio,,2015,1872,ISTAT,2025-07-15
56_1045,territorio,,2016,1821,ISTAT,2025-07-15
56_1045,territorio,,2017,1673,ISTAT,2025-07-15
56_1045,territorio,,2015,1872,ISTAT,2025-07-15
56_1045,territorio,,2016,1821,ISTAT,2025-07-15
56_1045,territorio,,2017,1673,ISTAT,2025-07-15
56_1045,territorio,,2015,2750,ISTAT,2025-07-15
56_1045,territorio,,2016,2868,ISTAT,2025-07-15
56_1045,territorio,,2017,2890,ISTAT,2025-07-15
56_1045,territorio,,2015,2750,ISTAT,2025-07-15
56_1045,territorio,,2016,2868,ISTAT,2025-07-15
56_1045,territorio,,2017,2890,ISTAT,2025-07-15
56_1045,territorio,,2015,1893,ISTAT,2025-07-15
56_1045,territorio,,2016,1989,ISTAT,2025-07-15
56_1045,territorio,,2017,2087,ISTAT,2025-07-15
56_1045,territorio,,2015,1893,ISTAT,2025-07-15
56_1045,territorio,,2016,1989,ISTAT,2025-07-15
56_1045,territorio,,2017,2087,ISTAT,2025-07-15
56_1045,territorio,,2015,874,ISTAT,2025-07-15
56_1045,territorio,,2016,842,ISTAT,2025-07-15
56_1045,territorio,,2017,771,ISTAT,2025-07-15
56_1045,territorio,,2015,874,ISTAT,2025-07-15
56_1045,territorio,,2016,842,ISTAT,2025-07-15
56_1045,territorio,,2017,771,ISTAT,2025-07-15
56_1045,territorio,,2015,3033,ISTAT,2025-07-15
56_1045,territorio,,2016,2974,ISTAT,2025-07-15
56_1045,territorio,,2017,2753,ISTAT,2025-07-15
56_1045,territorio,,2015,3033,ISTAT,2025-07-15
56_1045,territorio,,2016,2974,ISTAT,2025-07-15
56_1045,territorio,,2017,2753,ISTAT,2025-07-15
56_1045,territorio,,2015,824,ISTAT,2025-07-15
56_1045,territorio,,2016,798,ISTAT,2025-07-15
56_1045,territorio,,2017,811,ISTAT,2025-07-15
56_1045,territorio,,2015,824,ISTAT,2025-07-15
56_1045,territorio,,2016,798,ISTAT,2025-07-15
56_1045,territorio,,2017,811,ISTAT,2025-07-15
56_1045,territorio,,2015,1118,ISTAT,2025-07-15
56_1045,territorio,,2016,1084,ISTAT,2025-07-15
56_1045,territorio,,2017,1018,ISTAT,2025-07-15
56_1045,territorio,,2015,1118,ISTAT,2025-07-15
56_1045,territorio,,2016,1084,ISTAT,2025-07-15
56_1045,territorio,,2017,1018,ISTAT,2025-07-15
56_1045,territorio,,2015,1371,ISTAT,2025-07-15
56_1045,territorio,,2016,1319,ISTAT,2025-07-15
56_1045,territorio,,2017,1209,ISTAT,2025-07-15
56_1045,territorio,,2015,1371,ISTAT,2025-07-15
56_1045,territorio,,2016,1319,ISTAT,2025-07-15
56_1045,territorio,,2017,1209,ISTAT,2025-07-15
56_1045,territorio,,2015,366,ISTAT,2025-07-15
56_1045,territorio,,2016,343,ISTAT,2025-07-15
56_1045,territorio,,2017,283,ISTAT,2025-07-15
56_1045,territorio,,2015,366,ISTAT,2025-07-15
56_1045,territorio,,2016,343,ISTAT,2025-07-15
56_1045,territorio,,2017,283,ISTAT,2025-07-15
56_1045,territorio,,2015,1489,ISTAT,2025-07-15
56_1045,territorio,,2016,1455,ISTAT,2025-07-15
56_1045,territorio,,2017,1316,ISTAT,2025-07-15
56_1045,territorio,,2015,1489,ISTAT,2025-07-15
56_1045,territorio,,2016,1455,ISTAT,2025-07-15
56_1045,territorio,,2017,1316,ISTAT,2025-07-15
